01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2017,Letónia,,,,,,,26017.1
2017,Lituânia,,,,,,,42274.6
2017,Luxemburgo,,,,,,,58168.8
2017,Malta,,,,,,,12535.7
2017,Países Baixos,,,,,,,750861.0
2017,Polónia,,,,,,,469071.2
2017,Portugal,,,,,,,195509.1
2017,Roménia,,,,,,,186399.2
2017,Suécia,,,,,,,474838.2
2017,União Europeia 27,,,,,,,13169374.7
2018,,Portugal,,,,,,204997.6
2018,Alemanha,,,,,,,3434030.0
2018,Áustria,,,,,,,383234.3
2018,Bélgica,,,,,,,459491.8
2018,Bulgária,,,,,,,56131.3
2018,Chéquia,,,,,,,213505.4
2018,Chipre,,,,,,,21807.8
2018,Croácia,,,,,,,53035.5
2018,Dinamarca,,,,,,,301017.3
2018,Eslováquia,,,,,,,90275.9
2018,Eslovénia,,,,,,,45462.4
2018,Espanha,,,,,,,1212276.0
2018,Estónia,,,,,,,26438.5
2018,Finlândia,,,,,,,231905.0
2018,França,,,,,,,2355362.8
2018,Grécia,,,,,,,180615.7
2018,Hungria,,,,,,,136580.0
2018,Irlanda,,,,,,,335136.0
2018,Itália,,,,,,,1777744.4
2018,Letónia,,,,,,,28153.4
2018,Lituânia,,,,,,,45947.4
2018,Luxemburgo,,,,,,,60193.4
2018,Malta,,,,,,,13678.6
2018,Países Baixos,,,,,,,787273.0
2018,Polónia,,,,,,,503951.0
2018,Portugal,,,,,,,204997.6
2018,Roménia,,,,,,,204780.7
2018,Suécia,,,,,,,465753.3
2018,União Europeia 27,,,,,,,13630198.9
2019,,Portugal,,,,,,214489.9
2019,Alemanha,,,,,,,3537280.0
2019,Áustria,,,,,,,395706.8
2019,Bélgica,,,,,,,479444.9
2019,Bulgária,,,,,,,61308.2
2019,Chéquia,,,,,,,229406.7
2019,Chipre,,,,,,,23400.9
2019,Croácia,,,,,,,55768.6
2019,Dinamarca,,,,,,,308546.2
2019,Eslováquia,,,,,,,94547.5
2019,Eslovénia,,,,,,,48156.5
2019,Espanha,,,,,,,1253710.0
2019,Estónia,,,,,,,28472.1
2019,Finlândia,,,,,,,238518.0
2019,França,,,,,,,2432206.8
2019,Grécia,,,,,,,185181.2
2019,Hungria,,,,,,,147373.2
2019,Irlanda,,,,,,,363752.6
2019,Itália,,,,,,,1804066.8
2019,Letónia,,,,,,,29567.0
2019,Lituânia,,,,,,,49239.2
2019,Luxemburgo,,,,,,,62415.0
2019,Malta,,,,,,,14594.2
2019,Países Baixos,,,,,,,829767.0
2019,Polónia,,,,,,,538423.5
2019,Portugal,,,,,,,214489.9
2019,Roménia,,,,,,,223341.4
2019,Suécia,,,,,,,474202.9
2019,União Europeia 27,,,,,,,14124312.9
2020,,Portugal,,,,,,201032.7
2020,Alemanha,,,,,,,3450720.0
2020,Áustria,,,,,,,380317.9
2020,Bélgica,,,,,,,463750.9
2020,Bulgária,,,,,,,61912.5
2020,Chéquia,,,,,,,220310.6
2020,Chipre,,,,,,,22373.6
2020,Croácia,,,,,,,50720.9
2020,Dinamarca,,,,,,,312118.3
2020,Eslováquia,,,,,,,94320.6
2020,Eslovénia,,,,,,,46738.7
2020,Espanha,,,,,,,1129214.0
2020,Estónia,,,,,,,27859.3
2020,Finlândia,,,,,,,236387.0
2020,França,,,,,,,2318276.2
2020,Grécia,,,,,,,167539.5
2020,Hungria,,,,,,,138954.5
2020,Irlanda,,,,,,,381728.7
2020,Itália,,,,,,,1670011.9
2020,Letónia,,,,,,,29224.3
2020,Lituânia,,,,,,,50264.6
2020,Luxemburgo,,,,,,,64499.2
2020,Malta,,,,,,,14362.4
2020,Países Baixos,,,,,,,816463.0
2020,Polónia,,,,,,,531827.4
2020,Portugal,,,,,,,201032.7
2020,Roménia,,,,,,,219839.8
2020,Suécia,,,,,,,478106.9
2020,União Europeia 27,,,,,,,13580111.0
2021,,Portugal,,,,,,216493.7
2021,Alemanha,,,,,,,3682340.0
2021,Áustria,,,,,,,406231.5
2021,Bélgica,,,,,,,506047.2
2021,Bulgária,,,,,,,71378.4
2021,Chéquia,,,,,,,246012.3
2021,Chipre,,,,,,,25679.9
2021,Croácia,,,,,,,58394.1
2021,Dinamarca,,,,,,,343318.6
2021,Eslováquia,,,,,,,101933.5
2021,Eslovénia,,,,,,,52032.4
2021,Espanha,,,,,,,1235474.0
2021,Estónia,,,,,,,31453.3
2021,Finlândia,,,,,,,248764.0
2021,França,,,,,,,2508102.3
2021,Grécia,,,,,,,184574.6
2021,Hungria,,,,,,,154971.7
2021,Irlanda,,,,,,,448445.1
2021,Itália,,,,,,,1842507.4
2021,Letónia,,,,,,,32283.8
2021,Lituânia,,,,,,,56709.1
2021,Luxemburgo,,,,,,,73039.5
2021,Malta,,,,,,,16689.9
2021,Países Baixos,,,,,,,891550.0
2021,Polónia,,,,,,,583001.4
2021,Portugal,,,,,,,216493.7
2021,Roménia,,,,,,,240986.6
2021,Suécia,,,,,,,533953.6
2021,União Europeia 27,,,,,,,14793613.1
2022,,Portugal,,,,,,243957.1
2022,Alemanha,,,,,,Pro,3989390.0
2022,Áustria,,,,,,,449382.2
2022,Bélgica,,,,,,,563710.5
2022,Bulgária,,,,,,,86082.4
2022,Chéquia,,,,,,,286976.8
2022,Chipre,,,,,,,29377.2
2022,Croácia,,,,,,,67611.5
2022,Dinamarca,,,,,,,380567.4
2022,Eslováquia,,,,,,,110046.4
2022,Eslovénia,,,,,,,56881.6
2022,Espanha,,,,,,,1375863.0
2022,Estónia,,,,,,,36300.9
2022,Finlândia,,,,,,,266135.0
2022,França,,,,,,,2653997.2
2022,Grécia,,,,,,Pro,207854.2
2022,Hungria,,,,,,,168546.2
2022,Irlanda,,,,,,,520718.4
2022,Itália,,,,,,,1998072.6
2022,Letónia,,,,,,,36088.7
2022,Lituânia,,,,,,,67081.1
2022,Luxemburgo,,,,,,,76731.2
2022,Malta,,,,,,,17974.7
2022,Países Baixos,,,,,,,993820.0
2022,Polónia,,,,,,,661712.3
2022,Portugal,,,,,,,243957.1
2022,Roménia,,,,,,,280777.4
2022,Suécia,,,,,,,547190.4
2022,União Europeia 27,,,,,,,16171115.6
2023,,Portugal,,,,,,270352.6
2023,Alemanha,,,,,,Pro,4219310.0
2023,Áustria,,,,,,,477837.3
2023,Bélgica,,,,,,Pro,596202.7
2023,Bulgária,,,,,,,94709.3
2023,Chéquia,,,,,,,319099.1
2023,Chipre,,,,,,,31340.0
2023,Croácia,,,,,,Pro,78060.4
2023,Dinamarca,,,,,,,374173.6
2023,Eslováquia,,,,,,,123833.2
2023,Eslovénia,,,,,,,64050.0
2023,Espanha,,,,,,Pro,1497761.0
2023,Estónia,,,,,,,38353.4
2023,Finlândia,,,,,,,272848.0
2023,França,,,,,,Pro,2826541.5
2023,Grécia,,,,,,Pro,225196.9
2023,Hungria,,,,,,,197178.7
2023,Irlanda,,,,,,,524728.8
2023,Itália,,,,,,,2142601.7
2023,Letónia,,,,,,,39564.2
2023,Lituânia,,,,,,,74317.0
2023,Luxemburgo,,,,,,,82115.5
2023,Malta,,,,,,,20911.2
2023,Países Baixos,,,,,,,1050133.0
2023,Polónia,,,,,,,751931.7
2023,Portugal,,,,,,,270352.6
2023,Roménia,,,,,,,321577.9
2023,Suécia,,,,,,,535176.8
2023,União Europeia 27,,,,,,,17235040.7
2024,,Portugal,,,,,Pro,289428.0
2024,Alemanha,,,,,,Pro,4328970.0
2024,Áustria,,,,,,,494087.6
2024,Bélgica,,,,,,Pro,613983.9
2024,Bulgária,,,,,,Pro,103723.0
2024,Chéquia,,,,,,,320741.7
2024,Chipre,,,,,,,33567.7
2024,Croácia,,,,,,Pro,85609.8
2024,Dinamarca,,,,,,,392400.7
2024,Eslováquia,,,,,,,130985.1
2024,Eslovénia,,,,,,,67418.1
2024,Espanha,,,,,,Pro,1594330.0
2024,Estónia,,,,,,,39847.7
2024,Finlândia,,,,,,,275963.0
2024,França,,,,,,Pro,2919899.9
2024,Grécia,,,,,,Pro,237573.4
2024,Hungria,,,,,,Pro,206040.1
2024,Irlanda,,,,,,,562794.2
2024,Itália,,,,,,,2199619.4
2024,Letónia,,,,,,,40359.4
2024,Lituânia,,,,,,,78996.2
2024,Luxemburgo,,,,,,,86180.3
2024,Malta,,,,,,,23071.0
2024,Países Baixos,,,,,,,1122459.0
2024,Polónia,,,,,,,848490.9
2024,Portugal,,,,,,Pro,289428.0
2024,Roménia,,,,,,Pro,353633.1
2024,Suécia,,,,,,,558044.4
2024,União Europeia 27,,,,,,,17980744.7
,,,,,,,,
,Indicador: Produto interno bruto (PIB),,,,,,,
,Ultima atualização: 15.10.2025,,,,,,,
,Fonte: Base de dados do INE - Instituto Nacional de Estatística | Base de dados do Eurostat,,,,,,,
